Date,Close,Open,High,Low,Vol.,Change %
2016-07-07,10414.0,10461.1,10495.3,10373.5,,-0.26%
2016-07-08,10571.8,10414.8,10582.5,10414.8,,1.52%
2016-07-11,10627.2,10606.0,10650.9,10600.2,,0.52%
2016-07-12,10726.8,10685.6,10748.0,10685.6,,0.94%
2016-07-13,10734.2,10743.2,10751.2,10692.5,,0.07%
2016-07-14,10786.6,10806.2,10815.4,10769.6,,0.49%
2016-07-15,10773.1,10808.9,10811.5,10744.2,,-0.13%
2016-07-18,10793.2,10773.1,10798.0,10747.3,,0.19%
2016-07-19,10758.5,10754.5,10764.0,10733.1,,-0.32%
2016-07-20,10793.1,10758.6,10805.0,10746.6,,0.32%
2016-07-21,10758.6,10784.7,10811.7,10735.1,,-0.32%
2016-07-22,10805.0,10764.3,10807.2,10750.7,,0.43%
2016-07-25,10752.4,10787.6,10787.6,10725.1,,-0.49%
2016-07-26,10773.0,10754.9,10788.9,10727.3,,0.19%
2016-07-27,10739.8,10782.3,10785.2,10696.8,,-0.31%
2016-07-28,10744.2,10727.9,10758.0,10692.8,,0.04%
2016-07-29,10785.5,10734.1,10798.0,10717.4,,0.38%
2016-08-01,10730.2,10768.8,10780.6,10713.7,,-0.51%
2016-08-02,10661.1,10729.1,10730.9,10619.4,,-0.64%
2016-08-03,10695.1,10660.9,10695.1,10624.6,,0.32%
2016-08-04,10707.1,10697.2,10726.3,10679.6,,0.11%
2016-08-05,10782.9,10731.8,10782.9,10729.7,,0.71%
2016-08-08,10788.0,10789.9,10806.3,10778.2,,0.05%
2016-08-09,10804.5,10797.4,10828.5,10786.5,,0.15%
2016-08-10,10775.0,10812.3,10821.2,10761.1,,-0.27%
2016-08-11,10836.1,10775.1,10848.2,10775.1,,0.57%
2016-08-12,10822.4,10827.9,10843.5,10799.0,,-0.13%
2016-08-16,10809.7,10843.4,10843.6,10809.7,,-0.45%
2016-08-17,10824.6,10803.7,10828.9,10754.6,,0.14%
2016-08-18,10863.0,10823.8,10863.0,10820.8,,0.35%
2016-08-19,10829.1,10822.5,10834.5,10783.3,,-0.31%
2016-08-22,10815.9,10798.1,10824.6,10775.2,,-0.12%
2016-08-23,10847.5,10857.9,10879.3,10847.0,,0.29%
2016-08-24,10791.2,10845.2,10848.9,10775.0,,-0.52%
2016-08-25,10784.4,10780.7,10814.0,10770.3,,-0.06%
2016-08-26,10749.3,10808.4,10869.5,10710.0,,-0.33%
2016-08-29,10811.4,10753.5,10825.0,10753.5,,0.58%
2016-08-30,10797.5,10817.3,10825.7,10772.1,,-0.13%
2016-08-31,10764.8,10780.2,10785.6,10714.1,,-0.30%
2016-09-01,10771.9,10762.5,10780.7,10704.0,,0.07%
2016-09-02,10856.9,10830.5,10867.9,10827.2,,0.79%
2016-09-06,10890.8,10879.6,10891.2,10839.0,,0.31%
2016-09-07,10890.2,10886.5,10898.8,10856.8,,-0.01%
2016-09-08,10882.3,10880.0,10903.9,10857.2,,-0.07%
2016-09-09,10613.5,10799.1,10799.1,10613.5,,-2.47%
2016-09-12,10741.2,10563.7,10760.6,10553.6,,1.20%
2016-09-14,10511.4,10533.7,10596.5,10487.8,,-0.23%
2016-09-15,10602.9,10501.3,10625.8,10491.1,,0.87%
2016-09-16,10532.3,10554.1,10554.1,10498.4,,-0.67%
2016-09-19,10564.3,10533.4,10625.7,10533.4,,0.30%
2016-09-20,10560.3,10608.6,10620.4,10558.4,,-0.04%
2016-09-21,10708.4,10605.1,10716.6,10584.3,,1.40%
2016-09-22,10793.7,10769.4,10818.1,10769.4,,0.80%
2016-09-23,10718.0,10793.7,10793.7,10712.9,,-0.70%
2016-09-26,10624.9,10675.2,10678.1,10621.1,,-0.87%
2016-09-27,10665.3,10600.1,10676.9,10587.9,,0.38%
2016-09-28,10753.5,10665.6,10757.8,10623.2,,0.83%
2016-09-29,10643.5,10742.1,10764.3,10614.0,,-1.02%
2016-09-30,10721.7,10679.1,10758.0,10668.3,,0.73%
2016-10-03,10690.8,10721.9,10721.9,10658.6,,-0.29%
2016-10-04,10629.1,10705.9,10712.6,10597.0,,-0.58%
2016-10-05,10683.9,10666.4,10703.9,10664.1,,0.52%
2016-10-06,10675.7,10664.5,10684.9,10627.7,,-0.08%
2016-10-07,10626.9,10680.5,10689.4,10579.6,,-0.46%
2016-10-10,10682.7,10671.2,10711.8,10671.2,,0.53%
2016-10-13,10522.9,10487.6,10551.5,10425.9,,-0.35%
2016-10-14,10521.3,10579.8,10606.7,10521.3,,-0.02%
2016-10-17,10492.9,10516.3,10531.5,10481.6,,-0.27%
2016-10-18,10567.8,10578.9,10583.8,10539.8,,0.71%
2016-10-19,10600.9,10580.5,10623.3,10561.1,,0.31%
2016-10-20,10589.2,10587.8,10626.4,10561.0,,-0.11%
2016-10-21,10571.9,10545.1,10580.1,10522.3,,-0.16%
2016-10-24,10591.3,10610.6,10629.6,10567.2,,0.18%
2016-10-25,10550.2,10575.2,10590.6,10542.6,,-0.39%
2016-10-26,10528.2,10506.0,10558.8,10497.4,,-0.21%
2016-10-27,10503.1,10561.5,10562.9,10495.9,,-0.24%
2016-10-28,10476.6,10495.3,10538.2,10447.2,,-0.25%
2016-11-01,10414.0,10508.0,10513.5,10354.9,,-0.65%
2016-11-02,10334.5,10390.0,10407.3,10316.4,,-0.76%
2016-11-03,10307.6,10350.6,10370.3,10293.0,,-0.26%
2016-11-04,10289.4,10308.3,10353.0,10281.5,,-0.18%
2016-11-07,10500.2,10416.3,10500.2,10416.3,,2.05%
2016-11-08,10530.6,10462.8,10563.5,10454.4,,0.29%
2016-11-09,10643.4,10477.8,10679.7,10474.7,,1.07%
2016-11-10,10683.4,10679.0,10735.0,10617.8,,0.38%
2016-11-11,10652.2,10644.6,10661.0,10585.6,,-0.29%
2016-11-15,10745.5,10680.4,10745.5,10664.9,,0.62%
2016-11-16,10699.4,10705.5,10719.9,10677.3,,-0.43%
2016-11-17,10740.1,10717.9,10759.1,10717.7,,0.38%
2016-11-18,10709.5,10725.3,10735.1,10695.2,,-0.28%
2016-11-21,10791.8,10753.2,10793.4,10752.1,,0.77%
2016-11-22,10820.2,10793.3,10828.3,10768.6,,0.26%
2016-11-23,10835.9,10772.6,10837.2,10768.8,,0.15%
2016-11-25,10878.1,10854.7,10878.1,10852.9,,0.39%
2016-11-28,10808.6,10857.5,10864.8,10803.1,,-0.64%
2016-11-29,10817.7,10798.9,10842.3,10786.4,,0.08%
2016-11-30,10838.5,10872.4,10890.0,10838.5,,0.19%
2016-12-01,10829.0,10860.4,10876.4,10812.8,,-0.09%
2016-12-02,10838.6,10829.0,10867.7,10821.2,,0.09%
2016-12-05,10910.9,10890.1,10923.9,10888.7,,0.67%
2016-12-06,10970.8,10923.6,10973.9,10902.3,,0.55%
2016-12-07,11114.6,10977.4,11118.0,10974.2,,1.31%
2016-12-08,11150.0,11114.3,11176.6,11094.8,,0.32%
2016-12-09,11191.8,11153.1,11194.2,11152.7,,0.37%
2016-12-12,11177.3,11200.2,11227.3,11163.2,,-0.13%
2016-12-13,11237.2,11216.8,11256.1,11189.4,,0.54%
2016-12-14,11098.7,11214.0,11234.0,11087.0,,-1.23%
2016-12-15,11131.9,11087.1,11170.6,11086.4,,0.30%
2016-12-16,11125.2,11152.2,11162.9,11109.6,,-0.06%
2016-12-19,11128.5,11127.0,11150.3,11110.6,,0.03%
2016-12-20,11172.2,11145.3,11176.7,11145.3,,0.39%
2016-12-21,11142.6,11170.4,11174.4,11142.6,,-0.26%
2016-12-22,11114.1,11127.8,11127.8,11100.9,,-0.26%
2016-12-23,11128.8,11111.5,11128.9,11110.0,,0.13%
2016-12-27,11146.4,11153.6,11157.8,11144.1,,0.16%
2016-12-28,11058.9,11148.3,11149.8,11057.1,,-0.79%
2016-12-29,11074.3,11071.1,11092.5,11057.7,,0.14%
2016-12-30,11056.9,11094.8,11104.1,11034.0,,-0.16%
2017-01-03,11154.4,11138.9,11176.9,11094.3,,0.88%
2017-01-04,11246.5,11186.8,11252.6,11186.8,,0.83%
2017-01-05,11247.7,11243.1,11264.2,11209.6,,0.01%
2017-01-06,11237.6,11235.4,11260.8,11205.3,,-0.09%
2017-01-09,11169.8,11209.7,11209.7,11169.8,,-0.60%
2017-01-10,11183.3,11181.7,11229.5,11171.6,,0.12%
2017-01-11,11226.8,11181.9,11226.8,11154.0,,0.39%
2017-01-12,11204.1,11213.9,11214.6,11136.2,,-0.20%
2017-01-13,11227.2,11218.0,11244.3,11212.1,,0.21%
2017-01-17,11196.3,11209.7,11221.9,11176.5,,-0.28%
2017-01-18,11196.1,11187.3,11203.4,11166.8,,0.00%
2017-01-19,11148.9,11195.8,11203.4,11118.5,,-0.42%
2017-01-20,11192.8,11175.5,11208.2,11160.6,,0.39%
2017-01-23,11170.6,11178.4,11188.6,11130.0,,-0.20%
2017-01-24,11249.3,11183.6,11269.6,11180.8,,0.70%
2017-01-25,11339.0,11297.4,11343.8,11294.8,,0.80%
2017-01-27,11283.2,11311.3,11314.3,11270.6,,-0.26%
2017-01-30,11205.2,11228.4,11229.3,11147.1,,-0.69%
2017-01-31,11223.0,11195.5,11225.9,11166.2,,0.16%
2017-02-01,11207.2,11244.8,11259.9,11171.6,,-0.14%
2017-02-02,11215.4,11196.1,11225.5,11181.4,,0.07%
2017-02-03,11310.7,11268.0,11316.7,11257.2,,0.85%
2017-02-06,11264.1,11278.4,11289.5,11245.5,,-0.41%
2017-02-07,11243.4,11271.8,11285.2,11229.2,,-0.18%
2017-02-08,11251.8,11222.1,11254.8,11196.9,,0.07%
2017-02-09,11327.7,11274.4,11339.8,11274.4,,0.67%
2017-02-10,11377.7,11347.9,11390.9,11345.8,,0.44%
2017-02-13,11433.9,11378.1,11450.6,11378.1,,0.49%
2017-02-14,11468.9,11419.1,11468.9,11396.5,,0.31%
2017-02-15,11514.4,11469.1,11523.9,11445.4,,0.40%
2017-02-16,11504.2,11519.3,11525.2,11467.4,,-0.09%
2017-02-17,11510.9,11468.0,11510.9,11455.7,,0.06%
2017-02-21,11578.2,11517.9,11582.6,11517.9,,0.58%
2017-02-22,11550.2,11544.2,11568.0,11530.9,,-0.24%
2017-02-23,11556.1,11587.0,11590.4,11525.4,,0.05%
2017-02-27,11558.4,11531.4,11564.6,11517.3,,0.15%
2017-02-28,11512.4,11528.9,11542.0,11498.9,,-0.40%
2017-03-01,11661.2,11593.2,11687.1,11593.2,,1.29%
2017-03-02,11575.9,11633.6,11633.6,11569.6,,-0.73%
2017-03-03,11598.4,11575.9,11604.5,11558.8,,0.19%
2017-03-06,11547.8,11556.6,11562.6,11517.6,,-0.44%
2017-03-07,11506.3,11547.8,11547.8,11498.9,,-0.36%
2017-03-08,11448.2,11511.8,11521.2,11443.0,,-0.50%
2017-03-09,11457.6,11454.6,11484.0,11411.8,,0.08%
2017-03-10,11500.8,11510.9,11520.7,11454.1,,0.38%
2017-03-14,11459.3,11479.0,11479.0,11428.7,,-0.52%
2017-03-15,11590.3,11490.3,11609.9,11490.3,,1.14%
2017-03-16,11600.2,11619.1,11630.9,11583.4,,0.09%
2017-03-17,11589.0,11614.9,11621.6,11582.5,,-0.10%
2017-03-20,11556.9,11582.7,11591.3,11540.5,,-0.28%
2017-03-21,11420.4,11598.6,11607.2,11412.9,,-1.18%
2017-03-22,11426.7,11406.6,11440.9,11372.3,,0.06%
2017-03-23,11430.9,11410.5,11494.0,11404.2,,0.04%
2017-03-24,11418.9,11440.9,11468.9,11382.0,,-0.10%
2017-03-27,11414.3,11341.3,11427.9,11324.5,,-0.04%
2017-03-28,11493.8,11403.7,11511.9,11402.7,,0.70%
2017-03-29,11496.7,11463.7,11507.5,11445.7,,0.03%
2017-03-30,11519.8,11494.9,11537.7,11488.6,,0.20%
2017-03-31,11492.9,11497.8,11528.3,11489.9,,-0.23%
2017-04-03,11463.9,11495.3,11502.2,11394.3,,-0.25%
2017-04-05,11423.4,11501.6,11560.8,11418.9,,-0.41%
2017-04-06,11457.3,11426.6,11485.4,11410.5,,0.30%
2017-04-07,11445.6,11444.3,11483.7,11428.4,,-0.10%
2017-04-10,11464.3,11454.1,11496.7,11435.7,,0.16%
2017-04-11,11473.6,11456.2,11474.7,11393.4,,0.08%
2017-04-12,11423.2,11460.2,11462.5,11405.5,,-0.44%
2017-04-13,11324.5,11390.8,11420.4,11324.5,,-0.86%
2017-04-17,11427.1,11351.7,11427.2,11343.3,,0.91%
2017-04-18,11378.6,11426.8,11426.8,11333.7,,-0.42%
2017-04-19,11342.4,11402.0,11416.9,11327.2,,-0.32%
2017-04-20,11426.9,11375.7,11449.1,11367.0,,0.74%
2017-04-21,11389.1,11419.5,11427.6,11372.4,,-0.33%
2017-04-24,11531.8,11515.0,11546.1,11512.1,,1.25%
2017-04-25,11603.9,11573.7,11619.0,11571.1,,0.63%
2017-04-26,11592.9,11594.7,11653.2,11590.3,,-0.09%
2017-04-27,11578.5,11601.3,11601.3,11545.9,,-0.12%
2017-04-28,11536.1,11579.3,11579.3,11531.9,,-0.37%
2017-05-02,11551.3,11554.1,11562.6,11529.9,,0.13%
2017-05-03,11529.7,11527.9,11537.1,11493.3,,-0.19%
2017-05-04,11534.7,11544.1,11546.2,11490.4,,0.04%
2017-05-05,11615.6,11554.1,11615.6,11552.4,,0.70%
2017-05-08,11595.3,11607.3,11612.2,11571.5,,-0.17%
2017-05-09,11567.5,11602.4,11604.7,11547.1,,-0.24%
2017-05-10,11599.0,11571.7,11599.5,11561.3,,0.27%
2017-05-11,11563.6,11572.0,11574.5,11508.2,,-0.31%
2017-05-12,11547.0,11551.4,11557.8,11531.1,,-0.14%
2017-05-15,11614.2,11547.4,11628.2,11547.4,,0.58%
2017-05-16,11606.5,11635.0,11642.9,11594.8,,-0.07%
2017-05-17,11423.5,11523.0,11530.5,11422.6,,-1.58%
2017-05-18,11434.1,11392.9,11479.0,11374.6,,0.09%
2017-05-19,11542.7,11475.0,11573.2,11474.5,,0.95%
2017-05-22,11585.2,11574.8,11592.5,11560.4,,0.37%
2017-05-23,11604.6,11602.4,11620.3,11587.8,,0.17%
2017-05-24,11621.2,11605.3,11626.1,11593.4,,0.14%
2017-05-25,11639.3,11641.4,11666.9,11623.2,,0.16%
2017-05-26,11631.9,11625.3,11635.5,11617.2,,-0.06%
2017-05-30,11601.3,11607.0,11616.5,11588.3,,-0.26%
2017-05-31,11598.0,11610.9,11613.1,11554.9,,-0.03%
2017-06-01,11699.8,11616.2,11699.8,11603.4,,0.88%
2017-06-02,11718.7,11702.1,11728.8,11685.0,,0.16%
2017-06-05,11693.7,11700.5,11711.6,11683.1,,-0.21%
2017-06-06,11671.5,11661.9,11693.1,11644.1,,-0.19%
2017-06-07,11667.7,11677.8,11698.1,11635.6,,-0.03%
2017-06-08,11679.0,11664.5,11702.6,11655.1,,0.10%
2017-06-09,11744.7,11678.9,11754.8,11678.9,,0.56%
2017-06-12,11746.5,11749.4,11774.2,11715.1,,0.02%
2017-06-13,11796.8,11770.1,11799.2,11757.8,,0.43%
2017-06-14,11779.8,11810.9,11811.5,11750.8,,-0.14%
2017-06-15,11740.5,11703.2,11744.6,11693.9,,-0.33%
2017-06-16,11772.0,11745.3,11772.0,11716.7,,0.27%
2017-06-19,11833.3,11801.8,11837.0,11800.4,,0.52%
2017-06-20,11739.0,11801.2,11801.2,11736.9,,-0.80%
2017-06-21,11696.3,11742.5,11753.3,11678.9,,-0.36%
2017-06-22,11712.5,11704.1,11741.9,11697.9,,0.14%
2017-06-23,11733.2,11716.6,11750.3,11702.1,,0.18%
2017-06-27,11716.9,11765.8,11787.6,11716.9,,-0.36%
2017-06-28,11812.8,11771.1,11827.5,11771.1,,0.82%
2017-06-29,11740.0,11835.5,11837.6,11683.3,,-0.62%
2017-06-30,11761.7,11777.6,11799.5,11738.2,,0.18%
2017-07-03,11835.7,11801.5,11869.8,11801.5,,0.63%
2017-07-05,11809.5,11826.2,11829.9,11772.9,,-0.22%
2017-07-06,11702.4,11766.1,11771.2,11694.1,,-0.91%
2017-07-07,11753.0,11713.7,11757.6,11698.1,,0.43%
2017-07-10,11751.8,11744.2,11776.9,11733.7,,-0.01%
2017-07-11,11744.8,11748.2,11759.2,11684.8,,-0.06%
2017-07-12,11825.9,11794.4,11846.0,11794.4,,0.69%
2017-07-13,11844.6,11832.8,11849.4,11810.0,,0.16%
2017-07-14,11897.3,11844.0,11918.2,11838.5,,0.44%
2017-07-17,11890.5,11894.7,11910.9,11882.4,,-0.06%
2017-07-18,11877.4,11878.8,11880.0,11843.8,,-0.11%
2017-07-19,11941.3,11894.3,11941.4,11893.4,,0.54%
2017-07-20,11944.5,11956.3,11963.5,11928.7,,0.03%
2017-07-21,11924.6,11944.5,11944.5,11890.6,,-0.17%
2017-07-24,11904.7,11918.5,11919.6,11891.7,,-0.17%
2017-07-25,11965.7,11973.1,11985.8,11952.2,,0.51%
2017-07-26,11964.9,11983.8,11985.2,11956.4,,-0.01%
2017-07-27,11963.2,11977.9,11977.9,11911.8,,-0.01%
2017-07-28,11954.7,11950.6,11959.9,11923.2,,-0.07%
2017-07-31,11967.7,11976.2,11989.5,11950.6,,0.11%
2017-08-01,12000.0,12006.7,12012.6,11979.0,,0.27%
2017-08-02,11979.4,11979.1,11981.4,11938.9,,-0.17%
2017-08-03,11956.5,11968.5,11975.4,11944.2,,-0.19%
2017-08-04,11984.9,11982.0,11995.0,11960.0,,0.24%
2017-08-07,11987.8,11983.7,11987.8,11969.9,,0.02%
2017-08-08,11950.0,11987.8,12019.9,11931.7,,-0.32%
2017-08-09,11929.5,11906.6,11930.1,11896.4,,-0.17%
2017-08-10,11771.6,11889.3,11889.3,11770.5,,-1.32%
2017-08-11,11763.2,11754.4,11791.4,11753.3,,-0.07%
2017-08-14,11856.1,11820.2,11879.0,11820.2,,0.79%
2017-08-16,11868.9,11868.2,11891.0,11857.5,,0.21%
2017-08-17,11712.7,11839.9,11856.5,11712.6,,-1.32%
2017-08-18,11699.8,11702.0,11753.8,11670.9,,-0.11%
2017-08-21,11719.3,11700.1,11726.9,11678.2,,0.17%
2017-08-22,11805.3,11743.4,11813.9,11743.4,,0.73%
2017-08-23,11785.9,11770.6,11805.5,11759.0,,-0.16%
2017-08-24,11773.8,11806.9,11816.6,11770.0,,-0.10%
2017-08-28,11800.2,11831.0,11836.5,11776.5,,-0.10%
2017-08-29,11791.9,11733.8,11801.4,11729.0,,-0.07%
2017-08-30,11805.1,11783.4,11818.7,11770.1,,0.11%
2017-08-31,11875.7,11833.9,11890.3,11833.9,,0.60%
2017-09-01,11918.1,11898.0,11935.0,11898.0,,0.36%
2017-09-05,11827.1,11894.9,11898.1,11783.9,,-0.76%
2017-09-06,11872.9,11859.3,11889.3,11855.1,,0.39%
2017-09-07,11879.6,11896.8,11899.6,11858.7,,0.06%
2017-09-08,11888.0,11874.0,11902.4,11861.7,,0.07%
2017-09-11,12010.3,11943.5,12015.8,11943.5,,1.03%
2017-09-12,12057.1,12029.8,12061.0,12028.7,,0.39%
2017-09-13,12055.2,12049.7,12063.2,12044.7,,-0.02%
2017-09-14,12062.6,12042.5,12065.8,12033.6,,0.06%
2017-09-15,12080.1,12065.3,12080.7,12050.5,,0.15%
2017-09-18,12111.5,12094.8,12123.7,12091.7,,0.26%
2017-09-19,12131.7,12126.2,12137.6,12116.6,,0.17%
2017-09-20,12147.5,12137.5,12159.0,12103.1,,0.13%
2017-09-21,12133.6,12140.2,12152.8,12120.9,,-0.11%
2017-09-22,12151.8,12134.5,12156.1,12133.7,,0.15%
2017-09-25,12141.6,12144.1,12165.2,12108.0,,-0.08%
2017-09-26,12127.9,12142.1,12156.5,12125.8,,-0.11%
2017-09-27,12157.6,12154.5,12173.3,12112.1,,0.24%
2017-09-28,12179.3,12147.6,12183.7,12143.0,,0.18%
2017-09-29,12209.2,12179.3,12209.5,12172.1,,0.25%
2017-10-03,12302.9,12274.7,12303.7,12266.5,,0.31%
2017-10-04,12304.7,12298.1,12320.0,12289.2,,0.01%
2017-10-05,12338.9,12307.7,12351.1,12303.0,,0.28%
2017-10-06,12317.7,12314.6,12318.0,12291.9,,-0.17%
2017-10-09,12294.0,12328.2,12334.3,12281.2,,-0.19%
2017-10-10,12346.6,12329.6,12356.0,12321.6,,0.43%
2017-10-11,12362.1,12347.2,12362.2,12338.2,,0.13%
2017-10-12,12338.7,12342.1,12353.1,12325.0,,-0.19%
2017-10-13,12352.0,12360.9,12377.9,12350.0,,0.11%
2017-10-16,12359.5,12366.0,12377.2,12343.2,,0.06%
2017-10-17,12350.0,12355.2,12357.6,12332.2,,-0.08%
2017-10-18,12371.0,12371.3,12382.6,12358.1,,0.17%
2017-10-19,12380.3,12336.1,12381.5,12322.1,,0.08%
2017-10-23,12384.4,12436.8,12443.8,12383.4,,-0.37%
2017-10-24,12405.0,12406.0,12419.5,12397.3,,0.17%
2017-10-25,12336.6,12406.2,12406.2,12280.3,,-0.55%
2017-10-26,12352.4,12362.8,12380.3,12350.5,,0.13%
2017-10-27,12366.4,12339.6,12366.7,12308.4,,0.11%
2017-10-30,12319.5,12349.4,12354.6,12308.8,,-0.38%
2017-10-31,12341.0,12333.8,12358.8,12322.5,,0.17%
2017-11-01,12362.9,12383.9,12414.6,12352.1,,0.18%
2017-11-02,12373.0,12359.3,12377.1,12316.8,,0.08%
2017-11-03,12373.1,12361.0,12376.2,12340.9,,0.00%
2017-11-06,12400.9,12373.1,12410.7,12365.5,,0.22%
2017-11-07,12371.2,12398.8,12416.0,12344.6,,-0.24%
2017-11-08,12384.7,12361.2,12390.5,12344.1,,0.11%
2017-11-09,12339.7,12326.3,12350.7,12268.1,,-0.36%
2017-11-10,12322.6,12324.4,12332.2,12303.9,,-0.14%
2017-11-13,12316.8,12281.2,12328.2,12272.2,,-0.05%
2017-11-14,12280.1,12316.8,12316.8,12238.1,,-0.30%
2017-11-15,12220.3,12222.1,12250.9,12178.9,,-0.49%
2017-11-16,12303.3,12258.8,12321.9,12258.8,,0.68%
2017-11-17,12302.9,12281.3,12314.7,12277.3,,0.00%
2017-11-20,12320.8,12306.7,12331.1,12295.0,,0.15%
2017-11-21,12385.9,12352.6,12397.3,12352.6,,0.53%
2017-11-22,12390.8,12406.1,12416.8,12380.3,,0.04%
2017-11-24,12421.9,12423.7,12431.7,12419.4,,0.25%
2017-11-27,12390.8,12421.3,12427.3,12390.3,,-0.25%
2017-11-28,12520.2,12412.1,12523.6,12409.6,,1.04%
2017-11-29,12561.3,12529.5,12579.8,12529.5,,0.33%
2017-11-30,12627.8,12596.4,12673.7,12584.9,,0.53%
2017-12-01,12614.6,12636.7,12649.3,12463.8,,-0.10%
2017-12-04,12634.9,12685.8,12724.5,12632.9,,0.16%
2017-12-05,12567.2,12635.7,12640.4,12559.5,,-0.54%
2017-12-06,12532.4,12550.2,12565.6,12524.4,,-0.28%
2017-12-07,12569.0,12517.7,12581.4,12512.0,,0.29%
2017-12-08,12643.1,12605.0,12643.1,12587.6,,0.59%
2017-12-11,12668.2,12653.1,12669.3,12651.1,,0.20%
2017-12-12,12697.8,12680.7,12717.1,12674.9,,0.23%
2017-12-13,12699.5,12709.1,12739.8,12699.5,,0.01%
2017-12-14,12629.1,12706.8,12713.8,12629.1,,-0.55%
2017-12-15,12699.7,12650.1,12723.6,12650.1,,0.56%
2017-12-18,12785.8,12760.5,12812.1,12760.5,,0.68%
2017-12-19,12747.5,12803.2,12807.1,12747.3,,-0.30%
2017-12-20,12747.5,12782.6,12791.7,12741.9,,0.00%
2017-12-21,12800.2,12771.2,12826.0,12770.9,,0.41%
2017-12-22,12797.4,12804.0,12807.5,12773.8,,-0.02%
2017-12-26,12808.9,12794.1,12819.6,12794.1,,0.09%
2017-12-27,12822.0,12808.9,12834.5,12808.4,,0.10%
2017-12-28,12853.1,12839.5,12853.9,12823.6,,0.24%
2017-12-29,12808.8,12878.4,12886.1,12808.8,,-0.34%
2018-01-02,12902.7,12860.9,12902.7,12842.3,,0.73%
2018-01-03,12957.3,12910.6,12963.4,12907.0,,0.42%
2018-01-04,13028.5,12999.5,13045.2,12999.5,,0.55%
2018-01-05,13103.2,13066.4,13104.5,13039.1,,0.57%
2018-01-08,13114.4,13096.6,13117.2,13065.2,,0.09%
2018-01-09,13120.8,13123.8,13156.9,13110.9,,0.05%
2018-01-10,13106.6,13108.2,13131.1,13070.8,,-0.11%
2018-01-11,13210.8,13106.6,13210.8,13106.6,,0.80%
2018-01-12,13294.3,13241.0,13299.2,13237.5,,0.63%
2018-01-16,13246.9,13343.8,13372.0,13215.3,,-0.36%
2018-01-17,13352.4,13282.5,13376.8,13255.4,,0.80%
2018-01-18,13315.9,13341.8,13353.1,13299.9,,-0.27%
2018-01-19,13384.5,13343.0,13384.5,13331.7,,0.52%
2018-01-22,13470.4,13388.3,13470.4,13381.3,,0.64%
2018-01-23,13474.1,13461.9,13482.4,13434.9,,0.03%
2018-01-24,13507.7,13520.1,13556.4,13452.8,,0.25%
2018-01-25,13512.7,13548.9,13555.5,13479.6,,0.04%
2018-01-29,13524.6,13592.8,13605.9,13520.7,,-0.82%
2018-01-30,13375.5,13441.2,13458.5,13369.4,,-1.10%
2018-01-31,13368.0,13416.8,13443.2,13320.4,,-0.06%
2018-02-01,13382.0,13339.0,13414.8,13324.3,,0.10%
2018-02-02,13085.4,13294.4,13294.4,13075.9,,-2.22%
2018-02-05,12572.9,12974.2,13050.2,12518.2,,-3.92%
2018-02-06,12745.5,12386.8,12779.1,12337.8,,1.37%
2018-02-07,12687.2,12697.0,12866.6,12685.4,,-0.46%
2018-02-08,12270.6,12701.9,12701.9,12270.6,,-3.28%
2018-02-09,12405.8,12364.3,12484.6,12048.7,,1.10%
2018-02-12,12560.1,12496.4,12627.4,12416.9,,1.24%
2018-02-14,12746.7,12515.5,12761.4,12504.2,,1.37%
2018-02-15,12856.9,12817.2,12857.7,12695.2,,0.86%
2018-02-16,12874.4,12826.9,12961.1,12826.9,,0.14%
2018-02-20,12763.3,12817.1,12855.7,12730.0,,-0.86%
2018-02-21,12695.5,12777.4,12896.9,12695.3,,-0.53%
2018-02-22,12711.8,12732.8,12828.0,12687.2,,0.13%
2018-02-23,12884.1,12766.1,12885.1,12755.3,,1.36%
2018-02-26,12999.6,12922.2,13005.5,12882.0,,0.90%
2018-02-27,12819.2,12986.9,13018.1,12819.2,,-1.39%
2018-02-28,12652.5,12852.1,12873.9,12650.8,,-1.30%
2018-03-01,12518.7,12644.4,12716.5,12435.9,,-1.06%
2018-03-05,12680.7,12498.5,12710.6,12482.8,,0.98%
2018-03-06,12720.8,12722.3,12735.4,12648.2,,0.32%
2018-03-07,12707.0,12634.0,12724.8,12603.5,,-0.11%
2018-03-08,12745.0,12725.2,12754.3,12672.4,,0.30%
2018-03-09,12918.8,12802.1,12918.8,12782.9,,1.36%
2018-03-12,12898.4,12930.4,12963.4,12881.2,,-0.16%
2018-03-13,12831.8,12938.5,12963.1,12809.1,,-0.52%
2018-03-14,12762.7,12874.5,12892.9,12743.9,,-0.54%
2018-03-15,12743.6,12788.2,12813.6,12722.9,,-0.15%
2018-03-16,12784.4,12752.7,12821.9,12752.7,,0.32%
2018-03-19,12651.5,12755.5,12755.5,12580.1,,-1.04%
2018-03-20,12663.6,12663.2,12692.5,12643.6,,0.10%
2018-03-21,12683.8,12663.7,12776.3,12654.7,,0.16%
2018-03-22,12377.4,12574.2,12597.1,12369.7,,-2.42%
2018-03-23,12177.7,12413.6,12449.0,12166.5,,-1.61%
2018-03-26,12433.1,12327.1,12444.4,12241.5,,2.10%
2018-03-27,12302.5,12466.4,12517.3,12246.4,,-1.05%
2018-03-28,12308.9,12325.3,12399.2,12271.0,,0.05%
2018-04-02,12216.7,12432.9,12441.9,12107.7,,-1.89%
