Date,BAJFINANCE.NS,HDFCBANK.NS,INFY.NS,ITC.NS,RELIANCE.NS,TCS.NS,WIPRO.NS
2023-11-21,7067.66943359375,1497.5008544921875,1402.8648681640625,415.8784484863281,1185.4266357421875,3406.041015625,196.00390625
2023-11-22,7092.74365234375,1492.1737060546875,1421.19287109375,419.1673278808594,1190.0609130859375,3425.399169921875,195.80824279785156
2023-11-23,7038.31689453125,1500.805908203125,1412.8575439453125,419.7869873046875,1193.6986083984375,3404.14892578125,196.90896606445312
2023-11-24,6985.73046875,1511.4603271484375,1401.30517578125,417.3560485839844,1192.9012451171875,3354.51708984375,193.72906494140625
2023-11-28,7091.947265625,1508.056884765625,1406.4720458984375,414.9251403808594,1193.150390625,3367.179443359375,194.14491271972656
2023-11-29,7094.48486328125,1538.14599609375,1422.9476318359375,416.7840881347656,1196.289794921875,3409.485595703125,198.74351501464844
2023-11-30,7086.32568359375,1537.8006591796875,1418.6094970703125,415.4494323730469,1184.7041015625,3384.111572265625,202.07017517089844
2023-12-01,7223.08935546875,1534.446533203125,1415.8309326171875,428.795654296875,1193.1007080078125,3407.447998046875,199.4284210205078
2023-12-04,7370.6484375,1587.718994140625,1427.578369140625,432.8471984863281,1206.0068359375,3408.22412109375,199.33058166503906
2023-12-05,7313.08740234375,1601.8262939453125,1417.439453125,430.6546325683594,1214.752197265625,3426.806396484375,197.8140106201172
2023-12-06,7390.00146484375,1605.8712158203125,1437.278564453125,441.6176452636719,1226.3876953125,3497.154541015625,204.8587188720703
2023-12-07,7354.28076171875,1608.4853515625,1429.0894775390625,436.7080993652344,1224.3695068359375,3507.63427734375,204.61410522460938
2023-12-08,7271.09814453125,1630.928955078125,1453.7054443359375,428.176025390625,1223.7216796875,3519.084228515625,206.7421875
2023-12-11,7256.322265625,1628.758544921875,1451.1219482421875,431.32196044921875,1225.515625,3534.80322265625,205.76376342773438
2023-12-12,7278.01318359375,1612.5794677734375,1438.984619140625,431.94158935546875,1207.92529296875,3563.13720703125,206.5465087890625
2023-12-13,7221.74609375,1608.9293212890625,1412.6138916015625,434.37249755859375,1212.8585205078125,3486.917724609375,205.2989959716797
2023-12-14,7436.8662109375,1627.9200439453125,1463.7467041015625,438.6147155761719,1227.907470703125,3558.4306640625,212.51492309570312
2023-12-15,7477.51171875,1634.23388671875,1538.764404296875,436.8034362792969,1243.579345703125,3746.431396484375,218.45887756347656
2023-12-18,7549.69970703125,1633.395263671875,1525.0672607421875,430.5592956542969,1256.236328125,3744.68505859375,217.82290649414062
2023-12-19,7594.5244140625,1630.633056640625,1519.1693115234375,434.8014831542969,1274.7236328125,3702.961181640625,214.61856079101562
2023-12-20,7456.517578125,1634.677734375,1497.819091796875,429.93963623046875,1259.3009033203125,3667.884033203125,211.31634521484375
2023-12-21,7330.3505859375,1663.9775390625,1497.4290771484375,430.3686218261719,1276.941162109375,3675.112548828125,212.31922912597656
2023-12-22,7258.859375,1648.3411865234375,1523.653564453125,433.94354248046875,1278.1868896484375,3710.529296875,226.33523559570312
2023-12-26,7126.52392578125,1659.784912109375,1505.179443359375,435.1351318359375,1284.6649169921875,3682.924072265625,229.9799041748047
2023-12-27,7196.67138671875,1680.3541259765625,1527.7481689453125,435.7547912597656,1289.050048828125,3698.109619140625,230.39572143554688
2023-12-28,7222.392578125,1682.2777099609375,1523.409912109375,442.4279479980469,1298.368408203125,3687.14453125,229.6619110107422
2023-12-29,7291.1474609375,1686.223876953125,1504.1558837890625,440.52130126953125,1288.1031494140625,3680.83740234375,230.56695556640625
